time (s),X (pixels),Y (pixels),R (pixels),Theta (°)
2.83125379998819,71,110,130.923641868075,57.1595957285265
2.86448979999113,71,111,131.764942226679,57.3954068337585
2.89783239999088,71,111,131.764942226679,57.3954068337585
2.93120719998842,71,111,131.764942226679,57.3954068337585
2.96454079999239,71,111,131.764942226679,57.3954068337585
2.99765819999448,74,118,139.283882771841,57.9074086712658
3.03115369999432,84,141,164.124952399079,59.2158534736736
3.06463819999772,92,161,185.431928210867,60.2551187030578
3.09816339999088,103,194,219.647444783681,62.034923344478
3.129840900001,108,207,233.480191879311,62.4471884232822
3.16272699998808,109,209,235.715930730191,62.4565581336669
3.19602350000059,112,216,243.310501211929,62.5924245621816
3.22945939999772,114,219,246.894714402719,62.5008612689528
3.26279870000144,117,225,253.602050464897,62.5255683737229
3.29617000000144,119,235,263.412224469556,63.1431222487857
3.33031939998909,125,243,273.265438722133,62.778561080596
3.36353019998933,125,243,273.265438722133,62.778561080596
3.3982102000009,125,243,273.265438722133,62.778561080596
3.43133639999724,125,243,273.265438722133,62.778561080596
3.46490019999328,125,243,273.265438722133,62.778561080596
3.49822259999928,125,243,273.265438722133,62.778561080596
3.53159389999928,125,243,273.265438722133,62.778561080596
3.56520610000007,125,243,273.265438722133,62.778561080596
3.59837219999463,125,243,273.265438722133,62.778561080596
3.63167329999851,125,243,273.265438722133,62.778561080596
3.66501709999284,125,243,273.265438722133,62.778561080596
3.69843369998853,125,243,273.265438722133,62.778561080596
3.73178779998852,125,243,273.265438722133,62.778561080596
3.76534339999489,125,243,273.265438722133,62.778561080596
3.79844659999071,125,243,273.265438722133,62.778561080596
3.83182049999596,125,243,273.265438722133,62.778561080596
3.86517359998834,125,243,273.265438722133,62.778561080596
3.89800689999538,125,243,273.265438722133,62.778561080596
3.9308311999921,125,243,273.265438722133,62.778561080596
3.96551519999048,125,243,273.265438722133,62.778561080596
3.99847799999407,125,243,273.265438722133,62.778561080596
4.03199969998968,125,243,273.265438722133,62.778561080596
4.06512699999439,125,243,273.265438722133,62.778561080596
4.09874719999789,125,243,273.265438722133,62.778561080596
4.13210550000076,125,243,273.265438722133,62.778561080596
4.16540749999695,125,243,273.265438722133,62.778561080596
4.19899089999672,125,243,273.265438722133,62.778561080596
4.23204709999845,125,243,273.265438722133,62.778561080596
4.26552939999965,125,243,273.265438722133,62.778561080596
4.29876520000107,125,243,273.265438722133,62.778561080596
4.33213640000031,125,243,273.265438722133,62.778561080596
4.36409399998956,125,243,273.265438722133,62.778561080596
4.39700209999864,125,243,273.265438722133,62.778561080596
4.43067989998963,125,243,273.265438722133,62.778561080596
4.46366850000049,125,243,273.265438722133,62.778561080596
4.49702099998831,125,243,273.265438722133,62.778561080596
4.53195419999247,125,243,273.265438722133,62.778561080596
4.56577079999261,125,243,273.265438722133,62.778561080596
4.59921809998923,125,243,273.265438722133,62.778561080596
4.63249069999438,119,235,263.412224469556,63.1431222487857
4.66601939999964,110,218,244.180261282521,63.2250751113545
4.69918459998735,103,212,235.696839181182,64.0872445051976
4.73240359999181,93,191,212.438226315322,64.0380400173025
4.76591959998768,80,165,183.371208208922,64.1336432059055
4.79928419999487,80,164,182.471915647313,63.9966541554886
4.83312089998799,80,164,182.471915647313,63.9966541554886
4.86600529999123,77,161,178.465682975747,64.4400348281762
4.89919630000077,73,153,169.522859815424,64.493061911151
4.9326149999979,68,146,161.058995402306,65.0260890941166
4.98257149998972,61,135,148.141823939089,65.6840802679468
5.01591059999191,53,119,130.268952555857,65.9928533731142
5.04840010000044,52,115,126.210142223199,65.6687580830649
5.08141289999185,52,115,126.210142223199,65.6687580830649
5.11421279999195,50,112,122.653984851696,65.9426505499883
5.14767209999263,46,105,114.634200830293,66.3420030012373
5.1810029999906,38,95,102.318131335556,68.1985905136482
5.21438409999246,20,71,73.7631344236401,74.2679952148927
5.24762179999379,11,49,50.2195181179589,77.347443499442
5.28198369999882,4.00000000000003,29,29.2745623366089,82.1466866980217
5.31623489999038,2.00000000000003,23,23.0867927612304,85.0302592718896
5.34981149999658,-0.999999999999971,13,13.0384048104053,94.3987053549954
5.38306709998869,-0.999999999999971,12,12.0415945787923,94.763641690726
5.41644729999825,-0.999999999999971,12,12.0415945787923,94.763641690726
5.44981719998759,-0.999999999999971,12,12.0415945787923,94.763641690726
5.48301739999442,-0.999999999999971,12,12.0415945787923,94.763641690726
5.51670729999023,-1.99999999999997,4,4.47213595499957,116.565051177078
5.54970979999052,-5.99999999999997,-11,12.5299640861417,-118.610459665965
5.58175409999967,-5.99999999999997,-11,12.5299640861417,-118.610459665965
5.61467109998921,-5.99999999999997,-11,12.5299640861417,-118.610459665965
5.64810629999556,-5.99999999999997,-11,12.5299640861417,-118.610459665965
5.68138689998887,-5.99999999999997,-11,12.5299640861417,-118.610459665965
5.71512589999475,-5.99999999999997,-12,13.4164078649987,-116.565051177078
5.75000359999831,-5.99999999999997,-12,13.4164078649987,-116.565051177078
5.78329369999119,-5.99999999999997,-12,13.4164078649987,-116.565051177078
5.81654400000116,16,3,16.2788205960997,10.6196552761551
5.85000690000015,53,22,57.3846669416143,22.5430610000579
5.88332219999575,76,32,82.4621125123532,22.8336541779175
5.91514309999184,94,51,106.943910532578,28.4821857470404
5.9503274000017,105,59,120.440856855139,29.3318395782475
5.9836026999983,113,63,129.375422704624,29.1406337333943
6.01586889999453,113,63,129.375422704624,29.1406337333943
6.05018710000149,116,63,132.003787824441,28.5065375679924
6.08345529998769,117,63,132.883407542101,28.3007557660064
6.11666089999198,138,63,151.700362557246,24.5377284765778
6.1501481999876,180,65,191.376592090046,19.8552143693211
6.1837705999933,196,69,207.790760141061,19.3941492697695
6.21698839998862,215,74,227.378539004894,18.9927482464679
6.25056059999042,225,78,238.136515469594,19.1197263299312
6.2838488999987,228,79,241.298570240273,19.1107523643295
6.31701800000155,228,79,241.298570240273,19.1107523643295
6.34924799999862,233,81,246.67792767088,19.1694698571768
6.38390359999903,238,83,252.057533114962,19.2256810193264
6.41732100000081,243,87,258.104629946849,19.6986213745803
6.45044059999054,247,88,262.207932755666,19.6097277767291
6.48401669999294,249,89,264.427683875951,19.6683994277499
6.51742399999057,251,90,266.647707659376,19.7260941755193
6.55106639998849,252,90,267.589237451733,19.6538240580533
6.58402579999529,255,91,270.750807939699,19.6395890820697
6.6173787000007,255,91,270.750807939699,19.6395890820697
6.65073480000137,255,91,270.750807939699,19.6395890820697
6.6840860999946,255,91,270.750807939699,19.6395890820697
6.71723989999737,255,91,270.750807939699,19.6395890820697
6.75119039999845,255,91,270.750807939699,19.6395890820697
6.78273549998994,255,91,270.750807939699,19.6395890820697
6.81553579999309,255,91,270.750807939699,19.6395890820697
6.84971489998861,255,91,270.750807939699,19.6395890820697
6.88279049999255,255,91,270.750807939699,19.6395890820697
6.91562709999562,255,91,270.750807939699,19.6395890820697
6.94886199999019,255,91,270.750807939699,19.6395890820697
6.98403500000131,255,91,270.750807939699,19.6395890820697
7.01754929999879,255,91,270.750807939699,19.6395890820697
7.0511633999995,255,91,270.750807939699,19.6395890820697
7.08440899998823,255,91,270.750807939699,19.6395890820697
7.11777519999305,255,91,270.750807939699,19.6395890820697
7.15113059998839,253,90,268.531189994757,19.5820608446868
7.18481159998919,251,90,266.647707659376,19.7260941755193
7.21797620000143,251,90,266.647707659376,19.7260941755193
7.25135979999322,251,90,266.647707659376,19.7260941755193
7.28459199999634,251,90,266.647707659376,19.7260941755193
7.31791739999608,251,90,266.647707659376,19.7260941755193
7.35130129999015,251,90,266.647707659376,19.7260941755193
7.38469399999303,251,90,266.647707659376,19.7260941755193
7.41807729999709,251,90,266.647707659376,19.7260941755193
7.4513922999904,251,90,266.647707659376,19.7260941755193
7.48480649999692,251,90,266.647707659376,19.7260941755193
7.51812599999539,251,90,266.647707659376,19.7260941755193
7.55148499998904,251,90,266.647707659376,19.7260941755193
7.58533849999367,251,90,266.647707659376,19.7260941755193
7.61709960000007,251,90,266.647707659376,19.7260941755193
7.6515553999925,251,90,266.647707659376,19.7260941755193
7.68656889999693,251,90,266.647707659376,19.7260941755193
7.71790289999626,251,90,266.647707659376,19.7260941755193
7.75167599999986,251,90,266.647707659376,19.7260941755193
7.78499539999757,250,90,265.706605111728,19.7988763545249
7.81831949998741,239,82,252.675681457476,18.9369015084973
7.85154949998832,232,79,245.081619057815,18.804593884769
7.88513009999588,214,70,225.15772249692,18.1130658075233
7.9182204999961,199,64,209.038274007417,17.8282083320582
7.95164609998756,188,60,197.342342136704,17.7004277886672
7.98383399999875,180,58,189.113722400042,17.8600940706791
8.0165219999908,176,56,184.694342089843,17.6501242199301
8.05006819999835,168,54,176.465294038233,17.8188889145228
8.08322119999502,161,53,169.499262535269,18.2211595930449
8.11730479999096,161,52,169.189243156886,17.8994898373575
8.15063869999722,160,49,167.33499335166,17.0272073350479
8.18414269998902,150,46,156.894869259642,17.0490309721098
8.2187838999962,142,44,148.660687473185,17.2160735877907
8.25227040000027,140,44,146.751490622753,17.4471884232822
8.28397319999931,138,43,144.544110914281,17.30673139111
8.31676669999433,138,43,144.544110914281,17.30673139111
8.35024069999054,138,43,144.544110914281,17.30673139111
8.38363339999341,138,43,144.544110914281,17.30673139111
8.41695410000102,138,43,144.544110914281,17.30673139111
8.45182069999282,138,43,144.544110914281,17.30673139111
8.48549690000073,138,43,144.544110914281,17.30673139111
8.51891969999997,138,43,144.544110914281,17.30673139111
8.55230869998923,138,43,144.544110914281,17.30673139111
8.58564530000149,138,43,144.544110914281,17.30673139111
8.61903419998998,138,43,144.544110914281,17.30673139111
8.65241529999184,138,43,144.544110914281,17.30673139111
8.68567239999538,138,43,144.544110914281,17.30673139111
8.7190847999882,138,43,144.544110914281,17.30673139111
8.75241859999369,138,43,144.544110914281,17.30673139111
8.78579139999056,138,43,144.544110914281,17.30673139111
8.81913899999927,138,43,144.544110914281,17.30673139111
8.85273009999946,138,43,144.544110914281,17.30673139111
8.88597849999496,138,43,144.544110914281,17.30673139111
8.91927539999597,138,43,144.544110914281,17.30673139111
8.95265709998785,138,43,144.544110914281,17.30673139111
8.98595669999486,138,43,144.544110914281,17.30673139111
9.01935289999528,138,43,144.544110914281,17.30673139111
9.05267569998978,138,43,144.544110914281,17.30673139111
9.08608139998978,138,43,144.544110914281,17.30673139111
9.11918689998856,138,43,144.544110914281,17.30673139111
9.15280260000145,138,43,144.544110914281,17.30673139111
9.18462239998917,138,43,144.544110914281,17.30673139111
9.21775399999751,138,43,144.544110914281,17.30673139111
9.25205889999052,138,43,144.544110914281,17.30673139111
9.28430089999165,138,43,144.544110914281,17.30673139111
9.31748509999306,138,43,144.544110914281,17.30673139111
9.35171309999714,138,43,144.544110914281,17.30673139111
9.38626359999762,138,43,144.544110914281,17.30673139111
9.41962489999423,138,43,144.544110914281,17.30673139111
9.45293099999253,138,43,144.544110914281,17.30673139111
9.48626349998813,138,43,144.544110914281,17.30673139111
9.51975459999812,138,43,144.544110914281,17.30673139111
9.55306989999372,138,43,144.544110914281,17.30673139111
9.58643650000158,138,43,144.544110914281,17.30673139111
9.62012709998817,138,43,144.544110914281,17.30673139111
9.65302610000072,138,43,144.544110914281,17.30673139111
9.68650049999997,138,43,144.544110914281,17.30673139111
9.71986939999624,138,43,144.544110914281,17.30673139111
9.75323869999556,138,43,144.544110914281,17.30673139111
9.7865613999893,138,43,144.544110914281,17.30673139111
9.82035099998757,138,43,144.544110914281,17.30673139111
9.85331919998862,138,43,144.544110914281,17.30673139111
9.88666229999217,138,43,144.544110914281,17.30673139111
9.92002710000088,138,43,144.544110914281,17.30673139111
9.95336959999986,138,43,144.544110914281,17.30673139111
9.98665859999892,138,43,144.544110914281,17.30673139111
10.0206920999917,138,43,144.544110914281,17.30673139111
10.0534358000004,138,43,144.544110914281,17.30673139111
10.0868545999983,138,43,144.544110914281,17.30673139111
10.1202345999918,138,43,144.544110914281,17.30673139111
10.153607699991,138,43,144.544110914281,17.30673139111
10.1869676999922,138,43,144.544110914281,17.30673139111
10.2203596999898,138,43,144.544110914281,17.30673139111
10.2535929000005,138,43,144.544110914281,17.30673139111
10.2869869999995,138,43,144.544110914281,17.30673139111
10.3203350999975,138,43,144.544110914281,17.30673139111
10.3535159999883,138,43,144.544110914281,17.30673139111
10.3870916999876,138,43,144.544110914281,17.30673139111
10.4189246999886,138,43,144.544110914281,17.30673139111
10.4532872999989,138,43,144.544110914281,17.30673139111
10.4854033000011,138,43,144.544110914281,17.30673139111
10.5188278999995,138,43,144.544110914281,17.30673139111
10.5519426999963,138,43,144.544110914281,17.30673139111
10.5864363000001,138,43,144.544110914281,17.30673139111
10.620725899993,138,43,144.544110914281,17.30673139111
10.6552434999903,138,43,144.544110914281,17.30673139111
10.6877992999944,138,43,144.544110914281,17.30673139111
10.7193724999961,138,43,144.544110914281,17.30673139111
10.7526117999951,138,43,144.544110914281,17.30673139111
10.7854480999958,138,43,144.544110914281,17.30673139111
10.8185388999991,138,43,144.544110914281,17.30673139111
10.8534131999913,138,43,144.544110914281,17.30673139111
10.887430399991,138,43,144.544110914281,17.30673139111
10.9208286999929,138,43,144.544110914281,17.30673139111
10.9541796999983,138,43,144.544110914281,17.30673139111
10.9875571000011,138,43,144.544110914281,17.30673139111
11.021579799999,138,43,144.544110914281,17.30673139111
11.0548392999917,138,43,144.544110914281,17.30673139111
11.0876749000017,138,43,144.544110914281,17.30673139111
11.1208320000005,138,43,144.544110914281,17.30673139111
11.1543504000001,138,43,144.544110914281,17.30673139111
11.1877272999991,138,43,144.544110914281,17.30673139111
11.2211305999954,138,43,144.544110914281,17.30673139111
11.254348699993,138,43,144.544110914281,17.30673139111
11.287791099996,138,43,144.544110914281,17.30673139111
11.3212046999979,138,43,144.544110914281,17.30673139111
11.3545463999908,138,43,144.544110914281,17.30673139111
11.3884000999969,138,43,144.544110914281,17.30673139111
11.4212307999987,138,43,144.544110914281,17.30673139111
11.4542615999962,138,43,144.544110914281,17.30673139111
11.4866914999875,138,43,144.544110914281,17.30673139111
11.5198606999911,138,43,144.544110914281,17.30673139111
11.5527518000017,138,43,144.544110914281,17.30673139111
11.5863065999874,138,43,144.544110914281,17.30673139111
11.6193728999933,138,43,144.544110914281,17.30673139111
11.6529783000005,138,43,144.544110914281,17.30673139111
11.686109199989,138,43,144.544110914281,17.30673139111
11.7199284999951,138,43,144.544110914281,17.30673139111
11.7548664999922,138,43,144.544110914281,17.30673139111
11.7881787999941,138,43,144.544110914281,17.30673139111
11.8214949999965,138,43,144.544110914281,17.30673139111
11.8549096999923,138,43,144.544110914281,17.30673139111
11.8883185999875,138,43,144.544110914281,17.30673139111
11.9216493999993,138,43,144.544110914281,17.30673139111
11.9548699000006,138,43,144.544110914281,17.30673139111
11.9892506999895,138,43,144.544110914281,17.30673139111
12.0214736999915,138,43,144.544110914281,17.30673139111
12.0550593999942,138,43,144.544110914281,17.30673139111
12.0884025999985,138,43,144.544110914281,17.30673139111
12.1217981999944,138,43,144.544110914281,17.30673139111
12.1551040999911,138,43,144.544110914281,17.30673139111
12.1884360999975,138,43,144.544110914281,17.30673139111
12.2216971999878,138,43,144.544110914281,17.30673139111
12.2552218999917,138,43,144.544110914281,17.30673139111
12.288624199995,138,43,144.544110914281,17.30673139111
12.3217924999917,138,43,144.544110914281,17.30673139111
12.3542299999972,138,43,144.544110914281,17.30673139111
12.3886010999995,138,43,144.544110914281,17.30673139111
12.4225837999984,138,43,144.544110914281,17.30673139111
12.4553956000018,138,43,144.544110914281,17.30673139111
12.4887850999949,138,43,144.544110914281,17.30673139111
12.5221572000009,138,43,144.544110914281,17.30673139111
12.5555478999886,138,43,144.544110914281,17.30673139111
12.5888606999943,138,43,144.544110914281,17.30673139111
12.6220019999892,138,43,144.544110914281,17.30673139111
12.6555440999946,138,43,144.544110914281,17.30673139111
12.6889109999902,138,43,144.544110914281,17.30673139111
12.7219407999946,138,43,144.544110914281,17.30673139111
12.7556465999951,138,43,144.544110914281,17.30673139111
12.7874407999916,138,43,144.544110914281,17.30673139111
12.8204935999966,138,43,144.544110914281,17.30673139111
12.8539434999984,138,43,144.544110914281,17.30673139111
12.887106299997,138,43,144.544110914281,17.30673139111
12.9210783000017,138,43,144.544110914281,17.30673139111
12.955615999992,138,43,144.544110914281,17.30673139111
12.9890981999924,138,43,144.544110914281,17.30673139111
13.0222633999947,138,43,144.544110914281,17.30673139111
13.0541331999993,138,43,144.544110914281,17.30673139111
13.0873832999932,138,43,144.544110914281,17.30673139111
13.1203927999886,138,43,144.544110914281,17.30673139111
13.1538191,138,43,144.544110914281,17.30673139111
13.187256899997,138,43,144.544110914281,17.30673139111
13.2206019000005,138,43,144.544110914281,17.30673139111
13.2540465999919,138,43,144.544110914281,17.30673139111
13.2879310999997,138,43,144.544110914281,17.30673139111
13.3206662999874,138,43,144.544110914281,17.30673139111
13.3544279999915,138,43,144.544110914281,17.30673139111
13.3873511999991,138,43,144.544110914281,17.30673139111
13.4206643999933,138,43,144.544110914281,17.30673139111
13.4541048999963,138,43,144.544110914281,17.30673139111
13.4874542999896,138,43,144.544110914281,17.30673139111
13.5208444000018,138,43,144.544110914281,17.30673139111
13.5542278999928,138,43,144.544110914281,17.30673139111
13.5874180999963,138,43,144.544110914281,17.30673139111
13.6209402999957,138,43,144.544110914281,17.30673139111
13.6542700999998,138,43,144.544110914281,17.30673139111
13.6876331999956,138,43,144.544110914281,17.30673139111
13.7209279999952,138,43,144.544110914281,17.30673139111
13.7543110999977,138,43,144.544110914281,17.30673139111
13.7876651999977,138,43,144.544110914281,17.30673139111
13.821142899993,138,43,144.544110914281,17.30673139111
13.8548614999891,138,43,144.544110914281,17.30673139111
13.8886382999917,138,43,144.544110914281,17.30673139111
13.9212700999924,138,43,144.544110914281,17.30673139111
13.9545367999963,138,43,144.544110914281,17.30673139111
13.988156499996,138,43,144.544110914281,17.30673139111
14.0221323000005,138,43,144.544110914281,17.30673139111
14.0546280999988,138,43,144.544110914281,17.30673139111
14.0879504999903,138,43,144.544110914281,17.30673139111
14.1212912999908,138,43,144.544110914281,17.30673139111
14.1547282999963,138,43,144.544110914281,17.30673139111
14.1880429000012,138,43,144.544110914281,17.30673139111
14.2214276000013,138,43,144.544110914281,17.30673139111
14.2547765999916,138,43,144.544110914281,17.30673139111
14.2881092999887,138,43,144.544110914281,17.30673139111
14.3214490999962,138,43,144.544110914281,17.30673139111
14.3547305999964,138,43,144.544110914281,17.30673139111
14.3886162999988,138,43,144.544110914281,17.30673139111
14.4215323999961,138,43,144.544110914281,17.30673139111
14.4548666999908,138,43,144.544110914281,17.30673139111
14.4882619999989,138,43,144.544110914281,17.30673139111
14.5216352999996,138,43,144.544110914281,17.30673139111
14.5550643999886,138,43,144.544110914281,17.30673139111
14.5882391999912,138,43,144.544110914281,17.30673139111
14.6216843000002,138,43,144.544110914281,17.30673139111
14.655134399989,138,43,144.544110914281,17.30673139111
14.6885454000003,138,43,144.544110914281,17.30673139111
14.7220183999889,138,43,144.544110914281,17.30673139111
14.7551692999987,138,43,144.544110914281,17.30673139111
14.788539199988,138,43,144.544110914281,17.30673139111
14.8219106999895,138,43,144.544110914281,17.30673139111
14.8552794999996,138,43,144.544110914281,17.30673139111
14.8886128999875,138,43,144.544110914281,17.30673139111
14.9219613999885,138,43,144.544110914281,17.30673139111
14.9554167999886,138,43,144.544110914281,17.30673139111
14.9887389999931,138,43,144.544110914281,17.30673139111
15.023978799989,138,43,144.544110914281,17.30673139111
15.0572823999973,138,43,144.544110914281,17.30673139111
15.0905190999911,138,43,144.544110914281,17.30673139111
15.1227784999937,138,43,144.544110914281,17.30673139111
15.1555042999971,138,43,144.544110914281,17.30673139111
15.1892114999937,138,43,144.544110914281,17.30673139111
15.2222680999985,138,43,144.544110914281,17.30673139111
15.2562403999909,138,43,144.544110914281,17.30673139111
15.290963099993,138,43,144.544110914281,17.30673139111
15.3241895999963,138,43,144.544110914281,17.30673139111
15.3577021999954,138,43,144.544110914281,17.30673139111
15.391275099988,138,43,144.544110914281,17.30673139111
15.4242415999906,138,43,144.544110914281,17.30673139111
15.4577823,138,43,144.544110914281,17.30673139111
15.491226099999,138,43,144.544110914281,17.30673139111
15.5245354999934,138,43,144.544110914281,17.30673139111
15.5578314999875,138,43,144.544110914281,17.30673139111
15.5912757999904,138,43,144.544110914281,17.30673139111
15.6244407999911,138,43,144.544110914281,17.30673139111
15.6578975999873,138,43,144.544110914281,17.30673139111
15.6912773999939,138,43,144.544110914281,17.30673139111
15.7246688999876,138,43,144.544110914281,17.30673139111
15.7581364999933,138,43,144.544110914281,17.30673139111
15.791438699991,138,43,144.544110914281,17.30673139111
15.8245738999976,138,43,144.544110914281,17.30673139111
15.8580158999976,138,43,144.544110914281,17.30673139111
15.8914560999983,138,43,144.544110914281,17.30673139111
15.9248242999893,138,43,144.544110914281,17.30673139111
15.9582036999927,138,43,144.544110914281,17.30673139111
15.9915544999967,138,43,144.544110914281,17.30673139111
16.0251927999925,138,43,144.544110914281,17.30673139111
16.0581413999898,138,43,144.544110914281,17.30673139111
16.0916313999915,138,43,144.544110914281,17.30673139111
16.1249734999874,138,43,144.544110914281,17.30673139111
16.158326299992,138,43,144.544110914281,17.30673139111
16.1924463999894,138,43,144.544110914281,17.30673139111
16.225517599989,138,43,144.544110914281,17.30673139111
16.2581336000003,138,43,144.544110914281,17.30673139111
16.2916576999996,138,43,144.544110914281,17.30673139111
16.3236403999908,138,43,144.544110914281,17.30673139111
16.3565654999984,138,43,144.544110914281,17.30673139111
16.3900936999999,138,43,144.544110914281,17.30673139111
16.4232456999889,138,43,144.544110914281,17.30673139111
16.4570398999931,138,43,144.544110914281,17.30673139111
16.4910692999983,138,43,144.544110914281,17.30673139111
16.5252376999997,138,43,144.544110914281,17.30673139111
16.5587230999954,138,43,144.544110914281,17.30673139111
16.5922408999904,138,43,144.544110914281,17.30673139111
16.6252612999961,138,43,144.544110914281,17.30673139111
16.6587712999899,138,43,144.544110914281,17.30673139111
16.6921338999964,138,43,144.544110914281,17.30673139111
16.7253817999881,138,43,144.544110914281,17.30673139111
16.7587629999907,138,43,144.544110914281,17.30673139111
16.8254750999913,138,43,144.544110914281,17.30673139111
16.8922423999902,138,43,144.544110914281,17.30673139111
16.9255683999945,138,43,144.544110914281,17.30673139111
16.958908399989,138,43,144.544110914281,17.30673139111
16.9923673000012,138,43,144.544110914281,17.30673139111
17.0256469000014,138,43,144.544110914281,17.30673139111
17.0590594999958,138,43,144.544110914281,17.30673139111
17.0922845999885,134,40,139.842768851307,16.6207569138921
17.1256796999951,119,33,123.490890352285,15.4992753765008
17.1575803999876,105,31,109.48059188733,16.4486081270398
17.1908089999924,103,28,106.737996983267,15.2080391906353
17.22425259999,94,25,97.2676719162128,14.8934729588416
17.2591266999952,75,20,77.6208734813002,14.9314171781375
17.2924447999976,61,15,62.8171950981577,13.8150253412616
17.3259743999952,49,11,50.2195181179589,12.652556500558
17.3594645999983,48,10,49.0306026885251,11.7682889320206
17.3925807999913,48,10,49.0306026885251,11.7682889320206
17.4258083999885,48,10,49.0306026885251,11.7682889320206
17.4591387999972,44,9,44.9110231457713,11.5601307942178
17.4926568999945,23,5.99999999999999,23.7697286480095,14.6208739886316
17.524791799995,12,3.99999999999999,12.6491106406735,18.4349488229219
17.557553599996,3.01980662698043e-14,0.999999999999989,0.999999999999989,89.9999999999983
17.5908822999918,-3.99999999999997,0.999999999999989,4.12310562561763,165.963756532074
17.6241242999968,-4.99999999999997,0.999999999999989,5.09901951359275,168.69006752598
17.6573362999916,-4.99999999999997,0.999999999999989,5.09901951359275,168.69006752598
17.6917247999954,-4.99999999999997,0.999999999999989,5.09901951359275,168.69006752598
17.7262152999901,-5.99999999999997,0.99999999999999,6.08276253029819,170.537677791974
17.7594639999879,-5.99999999999997,0.99999999999999,6.08276253029819,170.537677791974
17.7924654999952,-5.99999999999997,0.99999999999999,6.08276253029819,170.537677791974
17.8250781999959,-5.99999999999997,0.99999999999999,6.08276253029819,170.537677791974
17.8580001999944,-5.99999999999997,0.99999999999999,6.08276253029819,170.537677791974
17.8911048000009,-5.99999999999997,0.99999999999999,6.08276253029819,170.537677791974
17.9246963999904,-5.99999999999997,0.99999999999999,6.08276253029819,170.537677791974
17.9577820999984,-9.99999999999997,8.99999999999999,13.4536240470737,138.012787504183
17.9913989999914,-24,37,44.1021541423999,122.969403903462
18.0252723000012,-23,96,98.7167665596883,103.473158112731
18.0591874999955,-47,186,191.846292640749,104.181112386803
18.0925611999992,-68,229,238.882816460289,106.538430519713
18.1258801999938,-70,235,245.203996704785,106.587338556927
18.1581891999958,-70,235,245.203996704785,106.587338556927
18.1923317999899,-70,235,245.203996704785,106.587338556927
18.2261136000016,-75,235,246.67792767088,107.700427788667
18.2595584999945,-93,251,267.675176286483,110.330571081537
18.3082512999972,-141,279,312.605182298694,116.810954300349
18.3432902999921,-148,281,317.592506208821,117.775345345999
18.376798199999,-148,281,317.592506208821,117.775345345999
18.4100889999972,-150,279,316.766475498908,118.264004148524
18.4433142999915,-151,272,311.102876875158,119.036715938711
18.4767358999961,-151,268,307.61176830544,119.398338469252
18.5102172999905,-151,268,307.61176830544,119.398338469252
18.5435098000016,-147,265,303.041251317374,119.017876040317
18.5768375999905,-147,265,303.041251317374,119.017876040317
18.6102193999977,-147,265,303.041251317374,119.017876040317
18.6436046999879,-147,264,302.167172273892,119.109855556891
18.6770311,-155,257,300.123307991899,121.094718085749
18.7089680999925,-159,252,297.968119100014,122.249974164184
18.741952899989,-161,250,297.356688170957,122.781535237181
18.7753679999878,-162,250,297.899311848819,122.943237466167
18.8085974999995,-162,250,297.899311848819,122.943237466167
18.8419627999974,-162,250,297.899311848819,122.943237466167
18.8759299999947,-162,250,297.899311848819,122.943237466167
18.910598699993,-162,250,297.899311848819,122.943237466167
18.9440092000004,-162,250,297.899311848819,122.943237466167
18.9773242999945,-162,250,297.899311848819,122.943237466167
19.010684199995,-162,250,297.899311848819,122.943237466167
19.0440420999948,-162,250,297.899311848819,122.943237466167
19.0774145999894,-162,250,297.899311848819,122.943237466167
19.1106839999993,-162,250,297.899311848819,122.943237466167
19.1439547999908,-162,250,297.899311848819,122.943237466167
19.1768694999919,-162,250,297.899311848819,122.943237466167
19.2087839999876,-162,250,297.899311848819,122.943237466167
19.2421876000008,-162,250,297.899311848819,122.943237466167
19.2755362999887,-162,250,297.899311848819,122.943237466167
19.3109364999982,-162,250,297.899311848819,122.943237466167
19.3443041999999,-162,250,297.899311848819,122.943237466167
19.3776002999948,-162,249,297.060599878207,123.048124869975
19.4107279000018,-159,245,292.071908953942,122.982748157436
19.4442284999968,-156,241,287.083611514137,122.915099413431
19.4778922999976,-152,238,282.396883835498,122.564558497472
19.5109524,-151,238,281.859894273733,122.393238897433
19.5443605999899,-151,238,281.859894273733,122.393238897433
19.5777162999875,-151,238,281.859894273733,122.393238897433
19.6108736999886,-151,238,281.859894273733,122.393238897433
19.6444220999983,-151,237,281.016013778575,122.50246727656
19.6776091999927,-148,235,277.721083103174,122.202199997152
19.7110336999904,-144,230,271.35954009395,122.050145526721
19.7445488999947,-143,228,269.133795722499,122.095648244887
19.7779111999989,-143,228,269.133795722499,122.095648244887
19.8113427999924,-143,228,269.133795722499,122.095648244887
19.8443560000014,-142,227,267.755485471353,122.028065621591
19.8778239999956,-142,227,267.755485471353,122.028065621591
19.9098262999905,-142,227,267.755485471353,122.028065621591
19.9426085999876,-142,227,267.755485471353,122.028065621591
19.9761987999955,-142,227,267.755485471353,122.028065621591
20.0094581999874,-142,227,267.755485471353,122.028065621591
20.0427603999997,-142,227,267.755485471353,122.028065621591
20.0770282999874,-142,227,267.755485471353,122.028065621591
20.1113984999974,-142,227,267.755485471353,122.028065621591
20.1450926999969,-142,227,267.755485471353,122.028065621591
